planet_name,host_star,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,orbital_period,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,distance_from_star,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,radius,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,mass,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,surface_temp,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,star_temp,st_tefferr1,st_tefferr2,st_tefflim,star_radius,st_raderr1,st_raderr2,st_radlim,star_mass,st_masserr1,st_masserr2,st_masslim,metallicity,st_meterr1,st_meterr2,st_metlim,st_metratio,star_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate,density,luminosity,star_type,star_luminosity,habitability_score_index,stellar_compatibility_index,combined_habitability_score,radius_distance_ratio,mass_radius_ratio,temp_density_interaction,star_type_A,star_type_B,star_type_F,star_type_G,star_type_K,star_type_M,habitability_class
Kepler-443 b,Kepler-443,0,1,1,Transit,2015,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,177.669112,0.003872,-0.003872,0.0,0.5724,,,0.0,2.2,0.25,-0.16,0.0,0.19627119,0.02230354,-0.01427427,0.0,56.6985,,,,,,,,,0.0,,,0.0,0.86,0.37,-0.19,0.0,246.0,,,0.0,0.0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,4907.0,160.0,-130.0,0.0,0.739,0.086,-0.054,0.0,0.791,0.068,-0.072,0.0,0.04,0.28,-0.28,0.0,[Fe/H],4.599,0.029,-0.072,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m26.52s,288.6104839,+49d58m06.76s,49.9685458,802.271,23.26,-22.007,16.207,0.035,-0.035,13.815,0.045,-0.045,15.9005,0.000584,-0.000584,2014-11-21,2014-12-18,2014-11-21,29.339660561639683,0.2190089623972461,G,0.2852645592339249,0.5369999999999999,0.8737568393538617,0.6717027357415446,3.843459392978,25.77203373998466,7217.5564981633615,False,False,False,True,False,False,Medium
Kepler-443 b,Kepler-443,0,1,1,Transit,2015,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,177.669112,0.003872,-0.003872,0.0,0.5724,,,0.0,2.2,0.25,-0.16,0.0,0.19627119,0.02230354,-0.01427427,0.0,56.6985,,,,,,,,,0.0,,,0.0,0.86,0.37,-0.19,0.0,246.0,,,0.0,0.0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,4907.0,160.0,-130.0,0.0,0.739,0.086,-0.054,0.0,0.791,0.068,-0.072,0.0,0.04,0.28,-0.28,0.0,[Fe/H],4.599,0.029,-0.072,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m26.52s,288.6104839,+49d58m06.76s,49.9685458,802.271,23.26,-22.007,16.207,0.035,-0.035,13.815,0.045,-0.045,15.9005,0.000584,-0.000584,2014-11-21,2014-12-18,2014-11-21,29.339660561639683,0.2957146141688102,G,0.2852645592339249,0.5369999999999999,0.8737568393538617,0.6717027357415446,3.843459392978,25.77203373998466,7217.5564981633615,False,False,False,True,False,False,Medium
Kepler-1704 b,Kepler-1704,0,1,1,Transit,2013,Kepler,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,600.0,0.0,0.0,0.0,1.467,,,0.0,10.4,1.4,-1.4,0.0,0.92782745,0.12489985,-0.12489985,0.0,56.6985,,,,,,,,,0.0,,,0.0,,,,0.0,258.0,,,0.0,0.0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,5757.0,61.0,-61.0,0.0,1.52,0.21,-0.21,0.0,1.167,0.085,-0.085,0.0,-0.01,,,0.0,,4.14,0.11,-0.11,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m48.30s,291.2012559,+51d08m39.28s,51.1442437,835.455,9.323,-9.122,13.392,0.137,-0.137,11.792,0.026,-0.026,13.2514,0.00023,-0.00023,2013-10-28,2014-01-08,2013-10-28,0.2777302275850856,2.361424133389986,G,2.286476825819358,0.4688865113792543,0.9743606613391672,0.6710761713632194,7.089293054333297,5.451778321944393,71.65439871695209,False,False,False,True,False,False,Medium
Kepler-1704 b,Kepler-1704,0,1,1,Transit,2013,Kepler,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,600.0,0.0,0.0,0.0,1.467,,,0.0,10.4,1.4,-1.4,0.0,0.92782745,0.12489985,-0.12489985,0.0,56.6985,,,,,,,,,0.0,,,0.0,,,,0.0,258.0,,,0.0,0.0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,5757.0,61.0,-61.0,0.0,1.52,0.21,-0.21,0.0,1.167,0.085,-0.085,0.0,-0.01,,,0.0,,4.14,0.11,-0.11,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m48.30s,291.2012559,+51d08m39.28s,51.1442437,835.455,9.323,-9.122,13.392,0.137,-0.137,11.792,0.026,-0.026,13.2514,0.00023,-0.00023,2013-10-28,2014-01-08,2013-10-28,0.2777302275850856,2.869742380064972,G,2.286476825819358,0.4688865113792543,0.9743606613391672,0.6710761713632194,7.089293054333297,5.451778321944393,71.65439871695209,False,False,False,True,False,False,Medium
Kepler-1704 b,Kepler-1704,0,1,1,Transit,2013,Kepler,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,600.0,0.0,0.0,0.0,1.467,,,0.0,10.4,1.4,-1.4,0.0,0.92782745,0.12489985,-0.12489985,0.0,56.6985,,,,,,,,,0.0,,,0.0,,,,0.0,258.0,,,0.0,0.0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,5757.0,61.0,-61.0,0.0,1.52,0.21,-0.21,0.0,1.167,0.085,-0.085,0.0,-0.01,,,0.0,,4.14,0.11,-0.11,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m48.30s,291.2012559,+51d08m39.28s,51.1442437,835.455,9.323,-9.122,13.392,0.137,-0.137,11.792,0.026,-0.026,13.2514,0.00023,-0.00023,2013-10-28,2014-01-08,2013-10-28,0.2777302275850856,2.816540634512523,G,2.286476825819358,0.4688865113792543,0.9743606613391672,0.6710761713632194,7.089293054333297,5.451778321944393,71.65439871695209,False,False,False,True,False,False,Medium
Kepler-1704 b,Kepler-1704,0,1,1,Transit,2013,Kepler,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,600.0,0.0,0.0,0.0,1.467,,,0.0,10.4,1.4,-1.4,0.0,0.92782745,0.12489985,-0.12489985,0.0,56.6985,,,,,,,,,0.0,,,0.0,,,,0.0,258.0,,,0.0,0.0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,5757.0,61.0,-61.0,0.0,1.52,0.21,-0.21,0.0,1.167,0.085,-0.085,0.0,-0.01,,,0.0,,4.14,0.11,-0.11,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m48.30s,291.2012559,+51d08m39.28s,51.1442437,835.455,9.323,-9.122,13.392,0.137,-0.137,11.792,0.026,-0.026,13.2514,0.00023,-0.00023,2013-10-28,2014-01-08,2013-10-28,0.2777302275850856,2.735000261359436,G,2.286476825819358,0.4688865113792543,0.9743606613391672,0.6710761713632194,7.089293054333297,5.451778321944393,71.65439871695209,False,False,False,True,False,False,Medium
Kepler-1704 b,Kepler-1704,0,1,1,Transit,2013,Kepler,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,600.0,0.0,0.0,0.0,1.467,,,0.0,10.4,1.4,-1.4,0.0,0.92782745,0.12489985,-0.12489985,0.0,56.6985,,,,,,,,,0.0,,,0.0,,,,0.0,258.0,,,0.0,0.0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,5757.0,61.0,-61.0,0.0,1.52,0.21,-0.21,0.0,1.167,0.085,-0.085,0.0,-0.01,,,0.0,,4.14,0.11,-0.11,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m48.30s,291.2012559,+51d08m39.28s,51.1442437,835.455,9.323,-9.122,13.392,0.137,-0.137,11.792,0.026,-0.026,13.2514,0.00023,-0.00023,2013-10-28,2014-01-08,2013-10-28,0.2777302275850856,2.2769943012073184,G,2.286476825819358,0.4688865113792543,0.9743606613391672,0.6710761713632194,7.089293054333297,5.451778321944393,71.65439871695209,False,False,False,True,False,False,Medium
LTT 1445 A b,LTT 1445 A,1,3,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=PASS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..171P/abstract target=ref>Pass et al. 2023</a>,5.3587635,4.4e-06,-4.5e-06,0.0,0.0381,0.00067,-0.0007,0.0,1.34,0.11,-0.06,0.0,0.119547,0.00981356,-0.00535285,0.0,2.73,0.25,-0.23,0.0,0.00858954,0.00078659,-0.00072366,0.0,Mass,,,,,5.7,1.3,-1.1,0.0,431.0,23.0,-23.0,0.0,0.0,<a refstr=PASS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..171P/abstract target=ref>Pass et al. 2023</a>,,5627.0,,,,0.271,0.019,-0.01,0.0,0.257,0.014,-0.014,0.0,-0.01,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h01m50.99s,45.4624781,-16d35m40.18s,-16.5944956,6.86929,0.003805,-0.003805,10.59,0.046,-0.046,6.496,0.021,-0.021,10.0469,0.001234,-0.001234,2024-07-22,2023-10,2024-07-22,6.251722181700298,,G,0.0663347279982984,0.5804138909149851,0.8068891587276733,0.6710039980400604,35.16968058581139,2.037311912453797,2694.4922603128284,False,False,False,True,False,False,Medium
Kepler-1410 b,Kepler-1410,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,60.8660974,0.0006497,-0.0006497,0.0,0.2465,,,0.0,1.39,0.07,-0.1,0.0,0.12400771,0.00624499,-0.00892142,0.0,56.6985,,,,,,,,,0.0,,,0.0,0.84,0.17,-0.16,0.0,244.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,3808.0,69.0,-76.0,0.0,0.522,0.028,-0.035,0.0,0.539,0.03,-0.037,0.0,-0.02,0.15,-0.15,0.0,[Fe/H],4.734,0.033,-0.027,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m02.47s,290.5102933,+38d44m36.60s,38.743501,,,,16.319,0.115,-0.115,12.767,0.037,-0.037,15.9484,0.010915,-0.010915,2017-05-08,2017-08-31 00:00,2017-05-08,50.0,0.0905596740911419,G,0.0516206507548658,0.6352500000000001,0.7217971635585966,0.6698688654234387,5.638922357312952,40.79025842427452,12200.0,False,False,False,True,False,False,Medium
Kepler-1410 b,Kepler-1410,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,60.8660974,0.0006497,-0.0006497,0.0,0.2465,,,0.0,1.39,0.07,-0.1,0.0,0.12400771,0.00624499,-0.00892142,0.0,56.6985,,,,,,,,,0.0,,,0.0,0.84,0.17,-0.16,0.0,244.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,3808.0,69.0,-76.0,0.0,0.522,0.028,-0.035,0.0,0.539,0.03,-0.037,0.0,-0.02,0.15,-0.15,0.0,[Fe/H],4.734,0.033,-0.027,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m02.47s,290.5102933,+38d44m36.60s,38.743501,,,,16.319,0.115,-0.115,12.767,0.037,-0.037,15.9484,0.010915,-0.010915,2017-05-08,2017-08-31 00:00,2017-05-08,50.0,0.0514065685101892,G,0.0516206507548658,0.6352500000000001,0.7217971635585966,0.6698688654234387,5.638922357312952,40.79025842427452,12200.0,False,False,False,True,False,False,Medium
Kepler-1410 b,Kepler-1410,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,60.8660974,0.0006497,-0.0006497,0.0,0.2465,,,0.0,1.39,0.07,-0.1,0.0,0.12400771,0.00624499,-0.00892142,0.0,56.6985,,,,,,,,,0.0,,,0.0,0.84,0.17,-0.16,0.0,244.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,3808.0,69.0,-76.0,0.0,0.522,0.028,-0.035,0.0,0.539,0.03,-0.037,0.0,-0.02,0.15,-0.15,0.0,[Fe/H],4.734,0.033,-0.027,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m02.47s,290.5102933,+38d44m36.60s,38.743501,,,,16.319,0.115,-0.115,12.767,0.037,-0.037,15.9484,0.010915,-0.010915,2017-05-08,2017-08-31 00:00,2017-05-08,50.0,0.0569491744515085,G,0.0516206507548658,0.6352500000000001,0.7217971635585966,0.6698688654234387,5.638922357312952,40.79025842427452,12200.0,False,False,False,True,False,False,Medium
Kepler-1410 b,Kepler-1410,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,60.8660974,0.0006497,-0.0006497,0.0,0.2465,,,0.0,1.39,0.07,-0.1,0.0,0.12400771,0.00624499,-0.00892142,0.0,56.6985,,,,,,,,,0.0,,,0.0,0.84,0.17,-0.16,0.0,244.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,3808.0,69.0,-76.0,0.0,0.522,0.028,-0.035,0.0,0.539,0.03,-0.037,0.0,-0.02,0.15,-0.15,0.0,[Fe/H],4.734,0.033,-0.027,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m02.47s,290.5102933,+38d44m36.60s,38.743501,,,,16.319,0.115,-0.115,12.767,0.037,-0.037,15.9484,0.010915,-0.010915,2017-05-08,2017-08-31 00:00,2017-05-08,50.0,,G,0.0516206507548658,0.6352500000000001,0.7217971635585966,0.6698688654234387,5.638922357312952,40.79025842427452,12200.0,False,False,False,True,False,False,Medium
Kepler-1410 b,Kepler-1410,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,60.8660974,0.0006497,-0.0006497,0.0,0.2465,,,0.0,1.39,0.07,-0.1,0.0,0.12400771,0.00624499,-0.00892142,0.0,56.6985,,,,,,,,,0.0,,,0.0,0.84,0.17,-0.16,0.0,244.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,3808.0,69.0,-76.0,0.0,0.522,0.028,-0.035,0.0,0.539,0.03,-0.037,0.0,-0.02,0.15,-0.15,0.0,[Fe/H],4.734,0.033,-0.027,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m02.47s,290.5102933,+38d44m36.60s,38.743501,,,,16.319,0.115,-0.115,12.767,0.037,-0.037,15.9484,0.010915,-0.010915,2017-05-08,2017-08-31 00:00,2017-05-08,50.0,0.0699698744838942,G,0.0516206507548658,0.6352500000000001,0.7217971635585966,0.6698688654234387,5.638922357312952,40.79025842427452,12200.0,False,False,False,True,False,False,Medium
Kepler-1410 b,Kepler-1410,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,60.8660974,0.0006497,-0.0006497,0.0,0.2465,,,0.0,1.39,0.07,-0.1,0.0,0.12400771,0.00624499,-0.00892142,0.0,56.6985,,,,,,,,,0.0,,,0.0,0.84,0.17,-0.16,0.0,244.0,,,0.0,0.0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,3808.0,69.0,-76.0,0.0,0.522,0.028,-0.035,0.0,0.539,0.03,-0.037,0.0,-0.02,0.15,-0.15,0.0,[Fe/H],4.734,0.033,-0.027,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m02.47s,290.5102933,+38d44m36.60s,38.743501,,,,16.319,0.115,-0.115,12.767,0.037,-0.037,15.9484,0.010915,-0.010915,2017-05-08,2017-08-31 00:00,2017-05-08,50.0,0.0724570089195025,G,0.0516206507548658,0.6352500000000001,0.7217971635585966,0.6698688654234387,5.638922357312952,40.79025842427452,12200.0,False,False,False,True,False,False,Medium
Kepler-1126 c,Kepler-1126,0,1,2,Transit,2023,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,199.664537,0.002935,-0.002935,0.0,0.6541,,,0.0,1.54,0.66,-0.11,0.0,0.13738983,0.05888136,-0.00981356,0.0,56.6985,,,,,,,,,0.0,,,0.0,2.07,2.6,-0.47,0.0,306.0,,,0.0,0.0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,6106.0,152.0,-174.0,0.0,0.844,0.363,-0.059,0.0,0.935,0.099,-0.11,0.0,-0.5,0.3,-0.28,0.0,[Fe/H],4.556,0.027,-0.312,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m46.07s,285.691955,+45d41m21.84s,45.6893993,635.736,6.781,-6.781,14.221,0.16,-0.16,12.534,0.03,-0.03,14.0207,0.000223,-0.000223,2014-11-21,2014-12-18,2014-11-21,50.0,0.7923802158433819,G,0.892086163541995,0.5555,0.8410989541970713,0.6697395816788285,2.354376464796721,36.817183884945536,15300.0,False,False,False,True,False,False,Medium
Kepler-1126 c,Kepler-1126,0,1,2,Transit,2023,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,199.664537,0.002935,-0.002935,0.0,0.6541,,,0.0,1.54,0.66,-0.11,0.0,0.13738983,0.05888136,-0.00981356,0.0,56.6985,,,,,,,,,0.0,,,0.0,2.07,2.6,-0.47,0.0,306.0,,,0.0,0.0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,6106.0,152.0,-174.0,0.0,0.844,0.363,-0.059,0.0,0.935,0.099,-0.11,0.0,-0.5,0.3,-0.28,0.0,[Fe/H],4.556,0.027,-0.312,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m46.07s,285.691955,+45d41m21.84s,45.6893993,635.736,6.781,-6.781,14.221,0.16,-0.16,12.534,0.03,-0.03,14.0207,0.000223,-0.000223,2014-11-21,2014-12-18,2014-11-21,50.0,0.8883864851082036,G,0.892086163541995,0.5555,0.8410989541970713,0.6697395816788285,2.354376464796721,36.817183884945536,15300.0,False,False,False,True,False,False,Medium
Kepler-1126 c,Kepler-1126,0,1,2,Transit,2023,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,199.664537,0.002935,-0.002935,0.0,0.6541,,,0.0,1.54,0.66,-0.11,0.0,0.13738983,0.05888136,-0.00981356,0.0,56.6985,,,,,,,,,0.0,,,0.0,2.07,2.6,-0.47,0.0,306.0,,,0.0,0.0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,6106.0,152.0,-174.0,0.0,0.844,0.363,-0.059,0.0,0.935,0.099,-0.11,0.0,-0.5,0.3,-0.28,0.0,[Fe/H],4.556,0.027,-0.312,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m46.07s,285.691955,+45d41m21.84s,45.6893993,635.736,6.781,-6.781,14.221,0.16,-0.16,12.534,0.03,-0.03,14.0207,0.000223,-0.000223,2014-11-21,2014-12-18,2014-11-21,50.0,0.7910258264037344,G,0.892086163541995,0.5555,0.8410989541970713,0.6697395816788285,2.354376464796721,36.817183884945536,15300.0,False,False,False,True,False,False,Medium
Kepler-1126 c,Kepler-1126,0,1,2,Transit,2023,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,199.664537,0.002935,-0.002935,0.0,0.6541,,,0.0,1.54,0.66,-0.11,0.0,0.13738983,0.05888136,-0.00981356,0.0,56.6985,,,,,,,,,0.0,,,0.0,2.07,2.6,-0.47,0.0,306.0,,,0.0,0.0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,6106.0,152.0,-174.0,0.0,0.844,0.363,-0.059,0.0,0.935,0.099,-0.11,0.0,-0.5,0.3,-0.28,0.0,[Fe/H],4.556,0.027,-0.312,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m46.07s,285.691955,+45d41m21.84s,45.6893993,635.736,6.781,-6.781,14.221,0.16,-0.16,12.534,0.03,-0.03,14.0207,0.000223,-0.000223,2014-11-21,2014-12-18,2014-11-21,50.0,0.7506017408728212,G,0.892086163541995,0.5555,0.8410989541970713,0.6697395816788285,2.354376464796721,36.817183884945536,15300.0,False,False,False,True,False,False,Medium
